"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 04 20:18:28 GMT 2021","Tue May 04 20:18:29 GMT 2021","67","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto válido",""
"passed","Tue May 04 20:18:17 GMT 2021","Tue May 04 20:18:17 GMT 2021","46","","[INTEGRATION] :: Cadastrar Carrinhos sem Token de autorização","","","","/POST - Cadastrar um carrinho válido sem utilização de token",""
"passed","Tue May 04 20:18:30 GMT 2021","Tue May 04 20:18:30 GMT 2021","20","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo _id",""
"passed","Tue May 04 20:18:12 GMT 2021","Tue May 04 20:18:12 GMT 2021","22","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca inválida",""
"passed","Tue May 04 20:18:49 GMT 2021","Tue May 04 20:18:49 GMT 2021","24","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome e email sem parâmetro",""
"passed","Tue May 04 20:18:36 GMT 2021","Tue May 04 20:18:36 GMT 2021","35","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Quantidade não sendo um number",""
"passed","Tue May 04 20:19:00 GMT 2021","Tue May 04 20:19:00 GMT 2021","28","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar sem preencher o nome, email e password",""
"passed","Tue May 04 20:18:54 GMT 2021","Tue May 04 20:18:54 GMT 2021","45","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário válido",""
"passed","Tue May 04 20:18:47 GMT 2021","Tue May 04 20:18:47 GMT 2021","18","","[INTEGRATION] :: Deletar Usuários","","","","/DELETE - Deletar um usuário válido",""
"passed","Tue May 04 20:18:49 GMT 2021","Tue May 04 20:18:49 GMT 2021","43","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar todos os usuários cadastrados",""
"passed","Tue May 04 20:18:49 GMT 2021","Tue May 04 20:18:49 GMT 2021","18","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários cadastrados pelo email",""
"passed","Tue May 04 20:18:18 GMT 2021","Tue May 04 20:18:18 GMT 2021","67","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo a quantidade não seja suficiente",""
"passed","Tue May 04 20:18:23 GMT 2021","Tue May 04 20:18:23 GMT 2021","28","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login sem preencher o email e a senha",""
"passed","Tue May 04 20:18:54 GMT 2021","Tue May 04 20:18:54 GMT 2021","36","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário já cadastrado",""
"passed","Tue May 04 20:18:30 GMT 2021","Tue May 04 20:18:30 GMT 2021","17","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo _id",""
"passed","Tue May 04 20:18:36 GMT 2021","Tue May 04 20:18:36 GMT 2021","33","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Descrição não sendo uma string",""
"passed","Tue May 04 20:18:29 GMT 2021","Tue May 04 20:18:29 GMT 2021","49","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto com _id em branco",""
"passed","Tue May 04 20:18:54 GMT 2021","Tue May 04 20:18:54 GMT 2021","18","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem email",""
"passed","Tue May 04 20:18:23 GMT 2021","Tue May 04 20:18:23 GMT 2021","16","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário já cadastrado (fulano@qa)",""
"passed","Tue May 04 20:19:00 GMT 2021","Tue May 04 20:19:00 GMT 2021","22","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar sem preencher o email",""
"passed","Tue May 04 20:19:00 GMT 2021","Tue May 04 20:19:00 GMT 2021","24","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar um usuário que não existe na base",""
"passed","Tue May 04 20:18:12 GMT 2021","Tue May 04 20:18:12 GMT 2021","24","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca em branco",""
"passed","Tue May 04 20:19:00 GMT 2021","Tue May 04 20:19:00 GMT 2021","21","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar nome de um usuário válido",""
"passed","Tue May 04 20:18:30 GMT 2021","Tue May 04 20:18:30 GMT 2021","17","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pela descrição",""
