"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:22 GMT 2021","17","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com tipo de email inválido",""
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:22 GMT 2021","17","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher a senha",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","42","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","29","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo preço total",""
"passed","Thu May 06 22:55:05 GMT 2021","Thu May 06 22:55:06 GMT 2021","50","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido sem utilização de token",""
"passed","Thu May 06 22:55:17 GMT 2021","Thu May 06 22:55:17 GMT 2021","42","","[CARRINHOS] :: Cadastrar Carrinhos sem Token de autorização","","","","/POST - Cadastrar um carrinho válido sem utilização de token",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","20","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo preço total inválido",""
"passed","Thu May 06 22:55:05 GMT 2021","Thu May 06 22:55:05 GMT 2021","71","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido sem utilização de token",""
"passed","Thu May 06 22:55:17 GMT 2021","Thu May 06 22:55:17 GMT 2021","48","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o _id do produto não existe",""
"passed","Thu May 06 22:55:17 GMT 2021","Thu May 06 22:55:17 GMT 2021","60","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar mais de um carrinho para o mesmo usuário",""
"passed","Thu May 06 22:55:06 GMT 2021","Thu May 06 22:55:06 GMT 2021","75","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido com utilização de token",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","33","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário inválido",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","18","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pela quantidade total inválido",""
"passed","Thu May 06 22:55:12 GMT 2021","Thu May 06 22:55:12 GMT 2021","18","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e quantidade total inválida",""
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:22 GMT 2021","19","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário criado fake",""
"passed","Thu May 06 22:55:28 GMT 2021","Thu May 06 22:55:28 GMT 2021","53","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto que contenha um carrinho",""
"passed","Thu May 06 22:55:28 GMT 2021","Thu May 06 22:55:28 GMT 2021","63","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto que não existe",""
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:22 GMT 2021","16","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email do usuário",""
"passed","Thu May 06 22:55:12 GMT 2021","Thu May 06 22:55:12 GMT 2021","23","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca em branco",""
"passed","Thu May 06 22:55:12 GMT 2021","Thu May 06 22:55:12 GMT 2021","25","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca inválida",""
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:22 GMT 2021","31","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com email inexistente",""
"passed","Thu May 06 22:55:06 GMT 2021","Thu May 06 22:55:06 GMT 2021","66","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" que não existe para o usuário",""
"passed","Thu May 06 22:55:17 GMT 2021","Thu May 06 22:55:17 GMT 2021","61","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho válido com utilização de token",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","33","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo _id",""
"passed","Thu May 06 22:55:28 GMT 2021","Thu May 06 22:55:28 GMT 2021","94","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto válido",""
"passed","Thu May 06 22:55:12 GMT 2021","Thu May 06 22:55:12 GMT 2021","22","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e quantidade total válida",""
"passed","Thu May 06 22:55:28 GMT 2021","Thu May 06 22:55:28 GMT 2021","84","","[PRODUTOS] :: Deletar Produtos sem Token de autorização","","","","/DELETE - Deletar um produto válido sem utilização de token",""
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:22 GMT 2021","20","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com senha inválida",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","18","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pela quantidade total",""
"passed","Thu May 06 22:55:05 GMT 2021","Thu May 06 22:55:05 GMT 2021","106","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido com utilização de token",""
"passed","Thu May 06 22:55:17 GMT 2021","Thu May 06 22:55:17 GMT 2021","54","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","44","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados por um _id inválido",""
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:23 GMT 2021","22","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email e a senha",""
"passed","Thu May 06 22:55:22 GMT 2021","Thu May 06 22:55:22 GMT 2021","16","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário já cadastrado (fulano@qa)",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:12 GMT 2021","21","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e preço total válido",""
"passed","Thu May 06 22:55:28 GMT 2021","Thu May 06 22:55:28 GMT 2021","52","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto com _id em branco",""
"passed","Thu May 06 22:55:17 GMT 2021","Thu May 06 22:55:17 GMT 2021","51","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo a quantidade não seja suficiente",""
"passed","Thu May 06 22:55:12 GMT 2021","Thu May 06 22:55:12 GMT 2021","17","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e preço total inválido",""
"passed","Thu May 06 22:55:05 GMT 2021","Thu May 06 22:55:05 GMT 2021","58","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" que não existe para o usuário",""
"passed","Thu May 06 22:55:11 GMT 2021","Thu May 06 22:55:11 GMT 2021","60","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar todos os carrinhos cadastrados",""
