"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 04 20:14:48 GMT 2021","Tue May 04 20:14:48 GMT 2021","16","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar sem alterar o email",""
"passed","Tue May 04 20:14:02 GMT 2021","Tue May 04 20:14:02 GMT 2021","24","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e preço total inválido",""
"passed","Tue May 04 20:14:26 GMT 2021","Tue May 04 20:14:26 GMT 2021","43","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Preco",""
"passed","Tue May 04 20:14:25 GMT 2021","Tue May 04 20:14:25 GMT 2021","37","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto válido com utilização de token",""
"passed","Tue May 04 20:14:07 GMT 2021","Tue May 04 20:14:07 GMT 2021","52","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Tue May 04 20:14:02 GMT 2021","Tue May 04 20:14:02 GMT 2021","21","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e quantidade total válida",""
"passed","Tue May 04 20:14:25 GMT 2021","Tue May 04 20:14:25 GMT 2021","43","","[INTEGRATION] :: Cadastrar Produtos sem Token de autorização","","","","/POST - Cadastrar um produto válido sem utilização de token",""
"passed","Tue May 04 20:14:26 GMT 2021","Tue May 04 20:14:26 GMT 2021","42","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Descrição não sendo uma string",""
"passed","Tue May 04 20:14:48 GMT 2021","Tue May 04 20:14:48 GMT 2021","17","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar nome de um usuário válido",""
"passed","Tue May 04 20:14:43 GMT 2021","Tue May 04 20:14:43 GMT 2021","16","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário já cadastrado",""
"passed","Tue May 04 20:14:31 GMT 2021","Tue May 04 20:14:31 GMT 2021","43","","[INTEGRATION] :: Editar Produtos sem Token de autorização","","","","/PUT - Editar um produto válido",""
"passed","Tue May 04 20:14:36 GMT 2021","Tue May 04 20:14:36 GMT 2021","18","","[INTEGRATION] :: Deletar Usuários","","","","/DELETE - Deletar um usuário que não existe",""
