"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 04 17:03:50 GMT 2021","Tue May 04 17:03:50 GMT 2021","15","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome válido e email inválido",""
"passed","Tue May 04 17:03:19 GMT 2021","Tue May 04 17:03:19 GMT 2021","14","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário inválido",""
"passed","Tue May 04 17:03:55 GMT 2021","Tue May 04 17:03:55 GMT 2021","22","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem password",""
"passed","Tue May 04 17:03:35 GMT 2021","Tue May 04 17:03:35 GMT 2021","36","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar todos os produtos cadastrados",""
"passed","Tue May 04 17:03:33 GMT 2021","Tue May 04 17:03:33 GMT 2021","39","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto que não existe",""
"passed","Tue May 04 17:03:59 GMT 2021","Tue May 04 17:03:59 GMT 2021","17","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar com um email inválido",""
"passed","Tue May 04 17:03:33 GMT 2021","Tue May 04 17:03:33 GMT 2021","41","","[INTEGRATION] :: Deletar Produtos sem Token de autorização","","","","/DELETE - Deletar um produto válido sem utilização de token",""
"passed","Tue May 04 17:03:59 GMT 2021","Tue May 04 17:03:59 GMT 2021","18","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar password de um usuário válido",""
"passed","Tue May 04 17:03:33 GMT 2021","Tue May 04 17:03:33 GMT 2021","53","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto válido",""
"passed","Tue May 04 17:03:14 GMT 2021","Tue May 04 17:03:14 GMT 2021","15","","[INTEGRATION] :: Deletar Carrinhos quando ""Cancelar uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido sem utilização de token",""
"passed","Tue May 04 17:03:19 GMT 2021","Tue May 04 17:03:19 GMT 2021","15","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo preço total",""
"passed","Tue May 04 17:03:14 GMT 2021","Tue May 04 17:03:15 GMT 2021","52","","[INTEGRATION] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" que não existe para o usuário",""
"passed","Tue May 04 17:03:59 GMT 2021","Tue May 04 17:03:59 GMT 2021","22","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar nome de um usuário válido",""
"passed","Tue May 04 17:03:40 GMT 2021","Tue May 04 17:03:40 GMT 2021","23","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Descrição",""
