"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 22:57:15 GMT 2021","Thu May 06 22:57:15 GMT 2021","43","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto com _id em branco",""
"passed","Thu May 06 22:57:40 GMT 2021","Thu May 06 22:57:40 GMT 2021","18","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem email",""
"passed","Thu May 06 22:56:59 GMT 2021","Thu May 06 22:56:59 GMT 2021","17","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e quantidade total válida",""
"passed","Thu May 06 22:57:33 GMT 2021","Thu May 06 22:57:33 GMT 2021","15","","[USUÁRIOS] :: Deletar Usuários","","","","/DELETE - Deletar um usuário que contenha um carrinho",""
"passed","Thu May 06 22:57:04 GMT 2021","Thu May 06 22:57:04 GMT 2021","73","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar mais de um carrinho para o mesmo usuário",""
"passed","Thu May 06 22:57:40 GMT 2021","Thu May 06 22:57:40 GMT 2021","21","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem nenhuma informação preenchida",""
"passed","Thu May 06 22:57:04 GMT 2021","Thu May 06 22:57:04 GMT 2021","63","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Thu May 06 22:57:23 GMT 2021","Thu May 06 22:57:23 GMT 2021","35","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Descrição",""
"passed","Thu May 06 22:57:17 GMT 2021","Thu May 06 22:57:17 GMT 2021","49","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar todos os produtos cadastrados",""
"passed","Thu May 06 22:57:35 GMT 2021","Thu May 06 22:57:35 GMT 2021","19","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca correta de: nome válido e email válido",""
"passed","Thu May 06 22:57:35 GMT 2021","Thu May 06 22:57:35 GMT 2021","15","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome válido e email inválido",""
"passed","Thu May 06 22:57:17 GMT 2021","Thu May 06 22:57:17 GMT 2021","16","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo _id",""
"passed","Thu May 06 22:57:28 GMT 2021","Thu May 06 22:57:28 GMT 2021","47","","[PRODUTOS] :: Editar Produtos com Token de autorização","","","","/PUT - Editar um produto não existente",""
"passed","Thu May 06 22:56:53 GMT 2021","Thu May 06 22:56:53 GMT 2021","91","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido sem utilização de token",""
