"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","16","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pela quantidade total",""
"passed","Fri May 07 20:31:58 GMT 2021","Fri May 07 20:31:58 GMT 2021","15","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos pelo _id na URL válido",""
"passed","Fri May 07 20:32:20 GMT 2021","Fri May 07 20:32:20 GMT 2021","16","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem password",""
"passed","Fri May 07 20:31:58 GMT 2021","Fri May 07 20:31:58 GMT 2021","19","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo _id",""
"passed","Fri May 07 20:32:03 GMT 2021","Fri May 07 20:32:03 GMT 2021","34","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Nome não sendo uma string",""
"passed","Fri May 07 20:32:03 GMT 2021","Fri May 07 20:32:03 GMT 2021","30","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Preço não sendo um number",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","19","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo preço total inválido",""
"passed","Fri May 07 20:31:35 GMT 2021","Fri May 07 20:31:35 GMT 2021","108","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido com utilização de token",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","25","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário",""
"passed","Fri May 07 20:31:58 GMT 2021","Fri May 07 20:31:58 GMT 2021","41","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar todos os produtos cadastrados",""
"passed","Fri May 07 20:31:58 GMT 2021","Fri May 07 20:31:58 GMT 2021","13","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo _id",""
"passed","Fri May 07 20:32:25 GMT 2021","Fri May 07 20:32:25 GMT 2021","15","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem preencher o password",""
"passed","Fri May 07 20:32:13 GMT 2021","Fri May 07 20:32:14 GMT 2021","14","","[USUÁRIOS] :: Deletar Usuários","","","","/DELETE - Deletar um usuário com _id em branco",""
"passed","Fri May 07 20:31:56 GMT 2021","Fri May 07 20:31:56 GMT 2021","44","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto válido",""
"passed","Fri May 07 20:32:08 GMT 2021","Fri May 07 20:32:08 GMT 2021","40","","[PRODUTOS] :: Editar Produtos sem Token de autorização","","","","/PUT - Editar um produto válido",""
"passed","Fri May 07 20:31:46 GMT 2021","Fri May 07 20:31:46 GMT 2021","35","","[CARRINHOS] :: Cadastrar Carrinhos sem Token de autorização","","","","/POST - Cadastrar um carrinho válido sem utilização de token",""
"passed","Fri May 07 20:32:25 GMT 2021","Fri May 07 20:32:25 GMT 2021","22","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem preencher o nome",""
"passed","Fri May 07 20:32:13 GMT 2021","Fri May 07 20:32:13 GMT 2021","16","","[USUÁRIOS] :: Deletar Usuários","","","","/DELETE - Deletar um usuário válido",""
"passed","Fri May 07 20:31:35 GMT 2021","Fri May 07 20:31:35 GMT 2021","68","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido sem utilização de token",""
"passed","Fri May 07 20:31:58 GMT 2021","Fri May 07 20:31:58 GMT 2021","18","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo nome",""
"passed","Fri May 07 20:32:25 GMT 2021","Fri May 07 20:32:25 GMT 2021","15","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem alterar o email",""
"passed","Fri May 07 20:32:20 GMT 2021","Fri May 07 20:32:20 GMT 2021","27","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem email",""
"passed","Fri May 07 20:32:15 GMT 2021","Fri May 07 20:32:15 GMT 2021","25","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome e email sem parâmetro",""
"passed","Fri May 07 20:32:03 GMT 2021","Fri May 07 20:32:03 GMT 2021","27","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Quantidade",""
"passed","Fri May 07 20:32:08 GMT 2021","Fri May 07 20:32:09 GMT 2021","45","","[PRODUTOS] :: Editar Produtos com Token de autorização","","","","/PUT - Editar um produto não existente",""
"passed","Fri May 07 20:31:56 GMT 2021","Fri May 07 20:31:56 GMT 2021","38","","[PRODUTOS] :: Deletar Produtos sem Token de autorização","","","","/DELETE - Deletar um produto válido sem utilização de token",""
"passed","Fri May 07 20:32:25 GMT 2021","Fri May 07 20:32:25 GMT 2021","18","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar um usuário que não existe na base",""
"passed","Fri May 07 20:31:35 GMT 2021","Fri May 07 20:31:36 GMT 2021","97","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido com utilização de token",""
"passed","Fri May 07 20:31:51 GMT 2021","Fri May 07 20:31:51 GMT 2021","16","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email do usuário",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","26","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo _id",""
"passed","Fri May 07 20:32:03 GMT 2021","Fri May 07 20:32:03 GMT 2021","26","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Quantidade não sendo um number",""
"passed","Fri May 07 20:32:15 GMT 2021","Fri May 07 20:32:15 GMT 2021","14","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome inválido e email válido",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","22","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca inválida",""
"passed","Fri May 07 20:31:58 GMT 2021","Fri May 07 20:31:58 GMT 2021","14","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pela descrição",""
"passed","Fri May 07 20:32:15 GMT 2021","Fri May 07 20:32:15 GMT 2021","23","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca correta de: nome válido e email válido",""
"passed","Fri May 07 20:32:25 GMT 2021","Fri May 07 20:32:25 GMT 2021","17","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar password de um usuário válido",""
"passed","Fri May 07 20:32:20 GMT 2021","Fri May 07 20:32:20 GMT 2021","18","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário já cadastrado",""
"passed","Fri May 07 20:32:15 GMT 2021","Fri May 07 20:32:15 GMT 2021","16","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários cadastrados pelo email",""
"passed","Fri May 07 20:32:08 GMT 2021","Fri May 07 20:32:08 GMT 2021","45","","[PRODUTOS] :: Editar Produtos com Token de autorização","","","","/PUT - Editar um produto válido",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","27","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados por um _id inválido",""
"passed","Fri May 07 20:31:46 GMT 2021","Fri May 07 20:31:46 GMT 2021","49","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","17","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca em branco",""
"passed","Fri May 07 20:32:20 GMT 2021","Fri May 07 20:32:20 GMT 2021","32","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem nome",""
"passed","Fri May 07 20:32:03 GMT 2021","Fri May 07 20:32:03 GMT 2021","36","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o mesmo nome",""
"passed","Fri May 07 20:31:36 GMT 2021","Fri May 07 20:31:36 GMT 2021","54","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" que não existe para o usuário",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","16","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e preço total inválido",""
"passed","Fri May 07 20:31:58 GMT 2021","Fri May 07 20:31:58 GMT 2021","13","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos pelo _id na URL que não existe",""
"passed","Fri May 07 20:31:51 GMT 2021","Fri May 07 20:31:51 GMT 2021","16","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com senha inválida",""
"passed","Fri May 07 20:31:41 GMT 2021","Fri May 07 20:31:41 GMT 2021","26","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e quantidade total inválida",""
"passed","Fri May 07 20:31:51 GMT 2021","Fri May 07 20:31:51 GMT 2021","15","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com tipo de email inválido",""
"passed","Fri May 07 20:31:46 GMT 2021","Fri May 07 20:31:46 GMT 2021","51","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo a quantidade não seja suficiente",""
"passed","Fri May 07 20:31:51 GMT 2021","Fri May 07 20:31:51 GMT 2021","19","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email e a senha",""
"passed","Fri May 07 20:32:25 GMT 2021","Fri May 07 20:32:25 GMT 2021","35","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar nome, email e senha de um usuário válido",""
"passed","Fri May 07 20:32:20 GMT 2021","Fri May 07 20:32:20 GMT 2021","22","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem a flag de admin",""
"passed","Fri May 07 20:31:51 GMT 2021","Fri May 07 20:31:51 GMT 2021","14","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário já cadastrado (fulano@qa)",""
